return_id,order_item_id,return_date,return_reason,refund_amount,return_status
14679,35771,2026-03-10 21:59:08,Damaged Product,20422.15,Rejected
14680,694494,2026-02-04 13:23:05,Defective Item,22430.49,Approved
14681,524944,2026-01-23 03:42:36,Customer Changed Mind,6896.07,Approved
14682,277684,2025-07-25 04:11:00,Size Issue,10937.63,Rejected
14683,696482,2026-07-02 23:40:50,Defective Item,4148.37,Approved
14684,423078,2024-10-13 14:52:18,Size Issue,35470.46,Approved
14685,674916,2025-06-01 06:36:48,Size Issue,26533.02,Approved
14686,573200,2025-08-30 09:05:05,Wrong Product Delivered,17259.97,Rejected
14687,162597,2025-10-24 09:21:50,Customer Changed Mind,23162.21,Refunded
14688,237362,2025-12-27 09:13:59,Size Issue,40324.92,Refunded
14689,94701,2025-04-25 07:09:31,Customer Changed Mind,24029.69,Refunded
14690,669996,2024-11-04 00:27:36,Defective Item,28949.3,Refunded
14691,83519,2026-02-13 07:12:22,Defective Item,4910.19,Rejected
14692,159003,2025-11-15 08:06:54,Size Issue,18364.97,Refunded
14693,703438,2025-06-12 09:06:20,Wrong Product Delivered,43030.2,Refunded
14694,344210,2024-11-19 21:06:23,Size Issue,8462.61,Rejected
14695,697228,2025-01-20 00:38:30,Customer Changed Mind,1972.24,Refunded
14696,673399,2025-01-23 13:14:10,Customer Changed Mind,31015.06,Approved
14697,464867,2025-12-13 21:16:32,Size Issue,22640.28,Approved
14698,444016,2025-03-17 06:22:02,Damaged Product,28320.31,Approved
14699,646353,2025-07-17 17:09:05,Wrong Product Delivered,47885.6,Rejected
14700,235539,2024-10-01 05:44:58,Wrong Product Delivered,2430.68,Refunded
14701,563218,2026-02-17 09:08:55,Wrong Product Delivered,42815.98,Refunded
14702,347234,2026-04-10 09:45:15,Size Issue,2905.44,Approved
14703,5556,2024-08-27 05:06:52,Damaged Product,27313.06,Refunded
14704,357824,2025-01-30 03:27:17,Customer Changed Mind,42402.31,Refunded
14705,278452,2024-07-28 14:51:44,Customer Changed Mind,15521.63,Refunded
14706,387281,2025-09-17 22:28:25,Damaged Product,42599.16,Rejected
14707,439612,2024-12-09 04:39:39,Wrong Product Delivered,10815.56,Approved
14708,276398,2025-09-20 13:55:28,Wrong Product Delivered,4744.99,Refunded
14709,118779,2025-08-10 17:31:34,Customer Changed Mind,34171.76,Refunded
14710,556194,2024-10-14 05:09:14,Defective Item,4827.36,Rejected
14711,40084,2025-01-31 09:09:41,Defective Item,9139.96,Approved
14712,499892,2025-02-14 07:20:41,Customer Changed Mind,458.82,Rejected
14713,61144,2025-03-28 19:24:50,Customer Changed Mind,40567.06,Refunded
14714,18889,2025-12-27 02:09:13,Wrong Product Delivered,16295.81,Approved
14715,159599,2025-02-15 01:54:37,Size Issue,42347.43,Refunded
14716,355000,2024-10-29 18:52:44,Customer Changed Mind,16284.57,Approved
14717,739977,2025-11-12 15:43:45,Defective Item,3558.87,Refunded
14718,161701,2025-11-25 12:48:39,Defective Item,37887.1,Refunded
14719,168252,2026-04-02 15:44:23,Damaged Product,33219.97,Rejected
14720,749851,2025-01-15 14:45:50,Defective Item,45610.18,Approved
14721,442294,2025-03-16 18:19:38,Damaged Product,18199.99,Rejected
14722,745480,2026-01-04 21:05:46,Size Issue,25744.04,Refunded
14723,338254,2026-04-19 17:31:32,Size Issue,48833.78,Rejected
14724,697465,2025-05-26 17:33:20,Customer Changed Mind,20657.56,Rejected
14725,520502,2026-06-23 22:49:12,Defective Item,41189.31,Rejected
14726,597452,2026-05-24 07:03:48,Wrong Product Delivered,23543.52,Rejected
14727,744765,2025-11-10 21:21:18,Defective Item,37408.49,Approved
14728,412672,2025-06-09 21:08:39,Customer Changed Mind,8435.68,Approved
14729,85193,2025-07-09 03:38:53,Defective Item,30602.42,Refunded
14730,591370,2025-07-25 15:09:52,Wrong Product Delivered,11988.16,Approved
14731,342267,2026-06-05 05:06:37,Wrong Product Delivered,48511.28,Refunded
14732,27547,2025-05-28 17:58:13,Wrong Product Delivered,29314.96,Refunded
14733,131507,2025-11-01 14:13:42,Defective Item,11996.79,Approved
14734,86557,2025-04-15 21:27:35,Damaged Product,31110.37,Rejected
14735,253176,2024-09-05 16:08:42,Customer Changed Mind,17037.39,Rejected
14736,493849,2025-04-28 23:38:02,Wrong Product Delivered,43940.6,Rejected
14737,676730,2026-03-01 23:30:52,Size Issue,1542.25,Refunded
14738,113118,2025-02-25 06:59:25,Wrong Product Delivered,33935.34,Approved
14739,607814,2026-03-08 13:10:41,Wrong Product Delivered,5232.95,Rejected
14740,48029,2025-01-23 19:54:41,Size Issue,30717.56,Rejected
14741,188367,2026-05-01 00:29:46,Customer Changed Mind,16407.06,Rejected
14742,234929,2025-11-02 15:32:52,Wrong Product Delivered,46058.78,Refunded
14743,77226,2025-11-23 21:39:54,Customer Changed Mind,5117.56,Rejected
14744,700253,2025-12-15 22:59:50,Customer Changed Mind,46164.61,Approved
14745,707923,2025-05-24 05:20:26,Defective Item,15680.93,Approved
14746,30307,2024-12-11 15:06:38,Customer Changed Mind,46540.48,Approved
14747,350122,2026-03-17 12:07:17,Customer Changed Mind,27479.35,Rejected
14748,489509,2025-08-25 17:02:35,Size Issue,29404.37,Refunded
14749,283285,2025-01-16 05:47:03,Customer Changed Mind,45317.77,Approved
14750,261035,2024-11-13 14:59:19,Wrong Product Delivered,24650.6,Approved
14751,135578,2026-03-20 02:04:06,Wrong Product Delivered,38283.09,Rejected
14752,627387,2025-10-01 06:09:59,Defective Item,19366.54,Rejected
14753,302205,2025-11-26 00:37:27,Customer Changed Mind,16670.34,Approved
14754,213198,2026-01-16 09:50:14,Size Issue,49925.92,Rejected
14755,167056,2025-05-13 17:51:14,Customer Changed Mind,22971.32,Rejected
14756,398024,2025-08-08 13:39:38,Customer Changed Mind,6430.74,Approved
14757,95676,2026-03-19 00:04:46,Size Issue,32461.69,Approved
14758,449885,2024-09-01 23:46:51,Customer Changed Mind,38132.06,Approved
14759,252275,2025-05-28 04:47:01,Customer Changed Mind,17442.59,Rejected
14760,417065,2024-10-09 19:40:42,Defective Item,35726.95,Refunded
14761,577892,2025-12-26 04:54:31,Defective Item,42005.76,Refunded
14762,124858,2025-01-01 06:30:56,Customer Changed Mind,32798.7,Refunded
14763,162849,2024-12-17 08:47:03,Customer Changed Mind,40218.25,Approved
14764,508503,2025-12-08 07:41:45,Customer Changed Mind,20311.2,Refunded
14765,253118,2025-07-04 00:17:00,Damaged Product,22027.88,Refunded
14766,398585,2025-01-13 06:50:10,Size Issue,1552.69,Approved
14767,444878,2026-03-21 14:32:39,Size Issue,17762.43,Refunded
14768,491189,2025-08-18 08:05:07,Size Issue,24846.43,Refunded
14769,630927,2026-04-26 07:11:30,Damaged Product,14398.11,Refunded
14770,425649,2026-05-02 12:10:26,Customer Changed Mind,34054.02,Refunded
14771,544520,2025-11-23 11:31:39,Defective Item,20571.1,Rejected
14772,259313,2024-09-22 02:58:52,Damaged Product,24374.33,Rejected
14773,260460,2025-05-30 05:56:05,Damaged Product,2630.64,Rejected
14774,378532,2025-05-15 11:47:31,Damaged Product,8203.28,Rejected
14775,448675,2024-09-01 05:24:39,Wrong Product Delivered,41486.57,Refunded
14776,89792,2025-08-04 18:36:46,Wrong Product Delivered,12922.46,Rejected
14777,96914,2025-06-18 13:48:00,Size Issue,3708.04,Rejected
14778,195537,2025-04-10 02:25:18,Size Issue,16616.46,Refunded
14779,730740,2025-09-07 20:12:12,Defective Item,29871.77,Refunded
14780,477071,2025-09-09 04:22:28,Damaged Product,3988.98,Refunded
14781,702637,2025-08-28 06:28:44,Wrong Product Delivered,16543.54,Approved
14782,386855,2024-08-23 19:11:22,Wrong Product Delivered,40702.96,Approved
14783,442070,2025-04-15 09:39:19,Damaged Product,29726.51,Refunded
14784,14586,2025-07-08 01:51:57,Defective Item,45896.9,Refunded
14785,373207,2026-01-27 20:56:31,Damaged Product,15859.4,Rejected
14786,136431,2025-02-13 16:16:01,Customer Changed Mind,37845.62,Refunded
14787,198628,2024-11-07 18:59:08,Wrong Product Delivered,7540.19,Approved
14788,296801,2026-03-10 04:26:58,Wrong Product Delivered,9915.66,Rejected
14789,673700,2025-05-31 15:51:34,Customer Changed Mind,29622.75,Approved
14790,282029,2025-03-21 23:49:53,Customer Changed Mind,23897.41,Refunded
14791,370748,2025-03-30 17:51:42,Size Issue,39866.82,Refunded
14792,90306,2024-11-12 15:30:09,Customer Changed Mind,13362.45,Rejected
14793,36345,2025-01-13 08:51:13,Defective Item,13347.58,Rejected
14794,520563,2025-09-18 05:36:49,Defective Item,20600.17,Refunded
14795,683095,2025-09-13 15:03:17,Customer Changed Mind,10761.16,Rejected
14796,321079,2026-06-03 23:24:25,Customer Changed Mind,26892.61,Rejected
14797,427046,2024-09-02 18:55:10,Defective Item,23934.66,Approved
14798,708961,2025-09-02 13:46:52,Damaged Product,28173.26,Rejected
14799,513518,2024-11-01 12:34:22,Defective Item,35171.9,Approved
14800,468035,2025-11-18 02:32:18,Damaged Product,12513.53,Approved
14801,226713,2025-06-01 03:00:24,Size Issue,27904.37,Approved
14802,336557,2025-01-19 22:20:06,Defective Item,8723.88,Refunded
14803,252171,2024-09-15 05:58:25,Customer Changed Mind,28826.62,Approved
14804,283853,2025-09-30 22:49:35,Wrong Product Delivered,4965.19,Rejected
14805,570797,2024-10-20 19:14:05,Customer Changed Mind,22278.82,Approved
14806,284157,2025-02-12 03:44:42,Damaged Product,26907.58,Rejected
14807,140115,2025-08-28 23:55:46,Damaged Product,47047.74,Approved
14808,567344,2025-11-29 10:51:51,Customer Changed Mind,31977.84,Approved
14809,119289,2025-09-04 06:18:14,Damaged Product,36562.3,Approved
14810,727136,2025-01-02 15:37:32,Damaged Product,9880.09,Approved
14811,721853,2025-12-22 18:08:37,Customer Changed Mind,20518.35,Refunded
14812,8346,2026-03-24 08:32:49,Damaged Product,33225.71,Approved
14813,242877,2026-04-08 00:23:46,Damaged Product,582.17,Approved
14814,268283,2026-06-04 02:41:49,Defective Item,47295.02,Rejected
14815,302327,2025-05-16 09:19:35,Damaged Product,4621.72,Refunded
14816,302906,2025-07-25 00:04:29,Size Issue,13538.19,Approved
14817,194242,2024-12-25 07:10:14,Wrong Product Delivered,36655.43,Approved
14818,140499,2024-08-24 19:44:12,Size Issue,4041.59,Refunded
14819,497901,2025-11-16 06:42:23,Damaged Product,26218.26,Refunded
14820,34089,2026-06-26 10:39:09,Customer Changed Mind,46742.98,Rejected
14821,427371,2026-06-06 14:08:30,Wrong Product Delivered,7214.23,Approved
14822,287522,2026-01-04 01:54:58,Size Issue,22624.24,Rejected
14823,722533,2025-01-31 16:39:37,Damaged Product,32911.23,Rejected
14824,745921,2025-11-17 12:50:13,Damaged Product,129.18,Rejected
14825,196244,2026-02-09 07:11:28,Wrong Product Delivered,15464.43,Rejected
14826,60836,2025-09-10 07:50:43,Defective Item,36017.04,Rejected
14827,210696,2026-02-14 16:12:57,Damaged Product,28762.15,Approved
14828,532098,2025-11-26 16:46:24,Defective Item,4415.42,Rejected
14829,650647,2026-01-14 18:21:51,Size Issue,22607.25,Approved
14830,639201,2025-07-10 14:28:09,Size Issue,9173.6,Approved
14831,185119,2025-10-17 08:58:32,Damaged Product,14169.58,Approved
14832,263709,2025-03-17 23:34:57,Wrong Product Delivered,5777.95,Rejected
14833,9880,2026-06-13 01:50:28,Defective Item,25612.65,Refunded
14834,198941,2026-06-01 00:09:29,Customer Changed Mind,16318.74,Approved
14835,318849,2026-04-03 12:09:46,Customer Changed Mind,25237.44,Refunded
14836,51709,2025-12-18 19:22:41,Damaged Product,45595.75,Rejected
14837,306169,2024-11-25 07:52:30,Customer Changed Mind,17203.39,Refunded
14838,647062,2025-01-18 03:12:16,Customer Changed Mind,12155.4,Approved
14839,236069,2025-06-25 19:48:17,Defective Item,24632.14,Rejected
14840,483382,2026-05-30 18:05:19,Damaged Product,43413.91,Refunded
14841,384379,2025-04-07 05:34:21,Size Issue,5967.96,Approved
14842,668907,2025-04-25 03:32:53,Defective Item,22342.48,Refunded
14843,51311,2025-10-22 03:47:04,Size Issue,10030.42,Refunded
14844,735904,2024-10-09 07:23:31,Customer Changed Mind,38045.06,Rejected
14845,148219,2026-04-03 17:18:14,Wrong Product Delivered,21371.74,Refunded
14846,113142,2026-07-03 23:19:09,Damaged Product,38420.44,Rejected
14847,82054,2026-06-24 17:17:00,Defective Item,44751.96,Refunded
14848,445574,2025-12-30 04:04:46,Customer Changed Mind,23125.33,Refunded
14849,631062,2024-11-21 20:30:36,Size Issue,22139.26,Approved
14850,699891,2025-07-28 09:42:11,Damaged Product,23547.8,Refunded
14851,596143,2025-02-04 11:48:00,Defective Item,42292.15,Refunded
14852,451175,2026-02-15 09:36:26,Wrong Product Delivered,34392.24,Refunded
14853,51706,2025-11-08 10:39:34,Size Issue,37778.44,Refunded
14854,429807,2024-09-16 00:18:17,Defective Item,41735.5,Refunded
14855,482406,2026-07-07 00:27:43,Defective Item,14592.88,Rejected
14856,150014,2025-07-20 12:31:43,Wrong Product Delivered,627.81,Approved
14857,738425,2025-11-16 16:40:26,Defective Item,21636.17,Approved
14858,475738,2025-07-20 07:23:14,Damaged Product,38668.27,Approved
14859,281375,2026-03-25 01:51:36,Damaged Product,43174.28,Rejected
14860,292366,2026-02-02 04:58:27,Customer Changed Mind,14527.75,Rejected
14861,115935,2025-02-21 12:16:33,Size Issue,34882.07,Refunded
14862,380598,2025-11-14 13:05:34,Size Issue,4183.99,Refunded
14863,498596,2025-12-31 23:39:50,Wrong Product Delivered,24515.2,Approved
14864,27850,2026-05-03 22:24:14,Damaged Product,6962.11,Approved
14865,443978,2026-01-14 23:39:01,Size Issue,28022.89,Rejected
14866,597895,2025-04-29 17:56:38,Damaged Product,10712.94,Refunded
14867,468742,2025-11-05 08:32:44,Wrong Product Delivered,41683.26,Refunded
14868,486587,2024-08-10 00:55:20,Damaged Product,32733.23,Refunded
14869,685965,2024-11-19 09:58:54,Wrong Product Delivered,49332.07,Approved
14870,550264,2025-07-13 20:10:52,Defective Item,8414.96,Refunded
14871,4659,2025-07-08 15:26:59,Size Issue,20944.44,Rejected
14872,57311,2025-09-10 13:05:02,Damaged Product,11048.18,Approved
14873,733389,2024-12-08 15:31:29,Defective Item,39326.85,Rejected
14874,398015,2024-08-08 23:48:08,Size Issue,36771.05,Approved
14875,709833,2024-09-12 11:51:27,Defective Item,42951.4,Approved
14876,672920,2026-04-18 21:16:47,Damaged Product,28562.67,Refunded
14877,721727,2025-09-01 12:08:04,Damaged Product,49206.37,Refunded
14878,524767,2026-06-25 16:15:24,Defective Item,15655.04,Approved
14879,584806,2026-02-24 06:53:08,Damaged Product,10557.17,Rejected
14880,228810,2024-09-22 20:02:55,Damaged Product,47794.78,Approved
14881,734601,2025-11-07 03:32:47,Wrong Product Delivered,30663.58,Refunded
14882,629328,2026-01-13 06:14:54,Customer Changed Mind,18519.36,Approved
14883,104416,2025-09-21 19:03:42,Wrong Product Delivered,6791.23,Approved
14884,150920,2024-11-07 20:01:35,Damaged Product,43098.93,Refunded
14885,359696,2026-02-03 08:29:46,Wrong Product Delivered,12962.7,Approved
14886,346123,2025-01-15 21:29:37,Customer Changed Mind,26228.66,Refunded
14887,350098,2024-08-19 09:07:14,Defective Item,48413.35,Refunded
14888,263927,2025-11-23 00:47:41,Defective Item,5976.64,Approved
14889,471213,2025-12-27 13:06:35,Size Issue,14187.71,Refunded
14890,141911,2026-02-27 03:50:10,Wrong Product Delivered,37676.87,Rejected
14891,51840,2026-03-10 11:42:43,Wrong Product Delivered,2356.21,Rejected
14892,207813,2024-11-09 07:53:36,Defective Item,25122.75,Rejected
14893,26907,2024-07-28 02:59:26,Damaged Product,22453.95,Refunded
14894,126536,2025-11-27 16:14:18,Size Issue,25723.33,Approved
14895,730505,2024-08-28 23:00:00,Wrong Product Delivered,49875.16,Rejected
14896,358115,2026-04-05 18:28:04,Size Issue,19383.59,Refunded
14897,449881,2025-06-18 05:13:47,Size Issue,48109.73,Rejected
14898,664289,2024-11-10 20:51:47,Damaged Product,47650.07,Rejected
14899,641495,2026-01-27 13:31:20,Defective Item,903.78,Rejected
14900,687795,2026-04-04 21:08:21,Size Issue,19285.23,Refunded
14901,80904,2025-07-14 15:20:24,Defective Item,8369.15,Rejected
14902,11802,2024-10-13 16:06:40,Wrong Product Delivered,20254.01,Approved
14903,75650,2025-08-22 18:23:03,Customer Changed Mind,16328.8,Rejected
14904,692977,2025-10-18 01:38:42,Size Issue,36248.73,Refunded
14905,391923,2025-12-21 23:53:50,Defective Item,45890.55,Rejected
14906,607253,2026-02-15 17:23:45,Customer Changed Mind,12456.54,Approved
14907,88624,2026-04-13 12:48:11,Wrong Product Delivered,11477.15,Rejected
14908,243486,2025-12-02 16:14:48,Defective Item,13883.14,Rejected
14909,741578,2025-08-01 14:19:18,Customer Changed Mind,5604.75,Approved
14910,459213,2026-07-09 22:02:38,Defective Item,43424.86,Refunded
14911,127698,2025-08-24 10:12:13,Customer Changed Mind,18647.55,Rejected
14912,21211,2024-07-21 16:57:05,Wrong Product Delivered,5361.26,Approved
14913,714716,2025-06-25 21:37:42,Size Issue,25629.97,Refunded
14914,526816,2025-03-09 17:43:40,Damaged Product,26358.76,Approved
14915,372491,2025-11-13 21:21:22,Customer Changed Mind,28512.71,Refunded
14916,312034,2026-03-07 14:08:11,Defective Item,330.97,Refunded
14917,299453,2026-04-09 02:20:02,Damaged Product,17327.03,Approved
14918,180815,2024-08-24 19:48:37,Defective Item,42556.34,Refunded
14919,664649,2026-01-29 04:24:16,Defective Item,41975.57,Approved
14920,415543,2025-01-25 04:54:25,Defective Item,44621.03,Approved
14921,166367,2026-04-27 12:34:55,Size Issue,17633.13,Rejected
14922,554105,2024-11-16 02:19:02,Damaged Product,35575.05,Rejected
14923,408564,2025-01-21 08:32:30,Size Issue,45724.61,Rejected
14924,357459,2026-05-14 17:11:57,Customer Changed Mind,26091.69,Approved
14925,627753,2024-08-15 07:38:00,Size Issue,44919.09,Refunded
14926,447098,2025-11-19 16:23:26,Size Issue,7356.89,Rejected
14927,83226,2025-05-03 15:23:49,Defective Item,17557.13,Refunded
14928,374599,2024-10-25 15:00:36,Defective Item,47733.49,Approved
14929,119660,2025-07-18 05:14:47,Defective Item,233.83,Approved
14930,28723,2025-09-23 06:03:09,Wrong Product Delivered,4424.48,Refunded
14931,454499,2025-07-07 11:19:03,Wrong Product Delivered,2552.57,Refunded
14932,389683,2025-02-06 15:02:45,Damaged Product,34918.84,Rejected
14933,460339,2025-02-09 05:20:56,Damaged Product,34381.99,Approved
14934,181328,2025-02-06 20:02:04,Wrong Product Delivered,43540.06,Rejected
14935,643888,2025-07-28 09:17:09,Defective Item,37919.96,Rejected
14936,162032,2024-11-10 02:45:06,Wrong Product Delivered,34641.4,Refunded
14937,324955,2025-02-07 12:43:25,Wrong Product Delivered,28781.48,Rejected
14938,168349,2026-02-05 20:41:48,Wrong Product Delivered,36693.68,Approved
14939,56743,2024-09-18 17:56:18,Damaged Product,20124.59,Rejected
14940,204687,2025-10-18 12:03:59,Size Issue,21080.7,Refunded
14941,209825,2024-09-02 00:36:52,Damaged Product,4687.45,Refunded
14942,532401,2025-05-28 01:49:01,Customer Changed Mind,10159.46,Rejected
14943,354939,2025-08-24 03:13:35,Wrong Product Delivered,1866.2,Refunded
14944,354567,2025-05-25 13:47:31,Wrong Product Delivered,37376.31,Refunded
14945,743022,2025-03-12 13:00:22,Defective Item,8875.06,Approved
14946,121286,2025-01-16 22:43:44,Customer Changed Mind,17344.11,Rejected
14947,29167,2024-10-20 05:51:38,Customer Changed Mind,48107.2,Approved
14948,127285,2025-12-27 19:56:17,Wrong Product Delivered,6159.84,Rejected
14949,491086,2024-07-19 09:17:38,Size Issue,6583.46,Approved
14950,672202,2024-10-18 22:22:39,Size Issue,27827.32,Approved
14951,510872,2026-04-02 04:57:47,Defective Item,40107.55,Approved
14952,452069,2025-05-06 06:48:03,Size Issue,37238.12,Refunded
14953,440761,2025-02-04 14:10:33,Damaged Product,27166.3,Rejected
14954,200658,2025-01-13 00:38:25,Size Issue,32473.89,Approved
14955,621487,2025-08-20 04:46:10,Wrong Product Delivered,34763.22,Rejected
14956,534480,2024-11-25 20:42:14,Wrong Product Delivered,14035.89,Refunded
14957,575515,2025-12-17 23:35:20,Damaged Product,24036.63,Refunded
14958,465100,2025-03-20 08:59:19,Customer Changed Mind,33405.91,Refunded
14959,591457,2025-03-02 10:46:38,Wrong Product Delivered,14137.54,Refunded
14960,411586,2025-05-16 08:33:27,Customer Changed Mind,6615.62,Rejected
14961,254327,2025-05-21 10:47:51,Wrong Product Delivered,13818.85,Rejected
14962,139601,2025-08-10 11:11:14,Size Issue,26117.92,Rejected
14963,273137,2025-12-03 21:24:39,Size Issue,27843.21,Rejected
14964,518993,2025-03-15 02:17:17,Wrong Product Delivered,5046.01,Refunded
14965,570862,2025-01-11 20:33:27,Customer Changed Mind,37687.25,Approved
14966,480658,2024-11-23 08:57:23,Damaged Product,42717.9,Approved
14967,492062,2025-06-22 05:36:01,Defective Item,8174.57,Refunded
14968,634075,2025-06-26 06:43:53,Size Issue,42449.97,Approved
14969,20290,2025-02-27 05:40:51,Defective Item,22595.43,Refunded
14970,163632,2026-04-17 23:50:20,Customer Changed Mind,13121.65,Refunded
14971,383580,2025-12-01 00:25:47,Wrong Product Delivered,22080.27,Rejected
14972,239933,2025-10-15 22:15:53,Damaged Product,26928.69,Rejected
14973,680861,2025-01-24 04:42:26,Size Issue,6260.74,Rejected
14974,303017,2025-01-16 01:52:45,Wrong Product Delivered,16734.53,Rejected
14975,572169,2024-09-09 04:41:12,Customer Changed Mind,34875.96,Refunded
14976,458539,2025-12-21 06:53:53,Size Issue,41273.28,Refunded
14977,713872,2025-11-07 15:49:15,Customer Changed Mind,44507.65,Rejected
14978,455960,2025-01-18 09:00:04,Damaged Product,5392.64,Refunded
14979,63708,2025-02-16 04:33:27,Wrong Product Delivered,6260.16,Refunded
14980,704429,2026-06-17 17:56:12,Wrong Product Delivered,21390.19,Approved
14981,688057,2026-04-07 08:12:26,Size Issue,44189.93,Rejected
14982,136791,2024-12-30 19:20:59,Size Issue,43080.47,Refunded
14983,621925,2025-01-21 01:09:31,Damaged Product,28162.8,Rejected
14984,734283,2026-03-26 23:34:45,Customer Changed Mind,42518.85,Rejected
14985,160174,2025-08-14 06:59:26,Customer Changed Mind,13531.69,Rejected
14986,454680,2025-01-14 22:19:06,Size Issue,9253.24,Refunded
14987,543248,2026-06-29 04:47:43,Size Issue,41625.88,Refunded
14988,371527,2025-11-24 03:04:53,Size Issue,18023.52,Approved
14989,170968,2025-06-17 09:51:10,Damaged Product,25999.83,Rejected
14990,2677,2025-01-11 05:14:49,Defective Item,9056.91,Refunded
14991,126607,2026-06-03 00:33:08,Wrong Product Delivered,9531.45,Rejected
14992,629562,2025-11-02 04:08:00,Defective Item,27486.99,Approved
14993,329894,2026-02-22 01:47:38,Wrong Product Delivered,14730.19,Rejected
14994,72204,2024-08-18 22:43:01,Size Issue,14508.26,Refunded
14995,588770,2026-05-23 05:52:30,Size Issue,1808.21,Rejected
14996,388407,2025-12-11 06:19:29,Defective Item,21077.61,Refunded
14997,484573,2026-03-27 11:07:51,Wrong Product Delivered,10329.89,Approved
14998,696889,2025-02-17 15:55:22,Wrong Product Delivered,47610.0,Approved
14999,737776,2025-12-18 14:49:00,Size Issue,34268.55,Refunded
15000,294861,2025-11-22 16:10:08,Defective Item,44759.0,Rejected
15001,520617,2025-01-13 04:40:30,Defective Item,7277.63,Rejected
15002,517050,2025-10-27 06:28:52,Defective Item,7903.56,Refunded
15003,448063,2024-07-16 21:31:24,Customer Changed Mind,44873.82,Approved
15004,346667,2025-07-29 13:56:25,Damaged Product,12248.27,Rejected
15005,169059,2025-10-12 06:19:18,Damaged Product,3322.21,Approved
15006,41908,2025-04-04 07:34:39,Size Issue,3665.51,Refunded
15007,246883,2024-12-26 13:17:28,Defective Item,37335.49,Rejected
15008,447961,2024-10-20 06:59:28,Defective Item,16340.82,Rejected
15009,209582,2025-02-19 03:19:48,Damaged Product,34317.95,Approved
15010,483396,2026-02-09 20:19:21,Wrong Product Delivered,3614.08,Refunded
15011,510847,2025-03-23 13:29:06,Customer Changed Mind,10458.47,Refunded
15012,495704,2026-01-11 21:21:16,Wrong Product Delivered,29427.19,Refunded
15013,21409,2026-03-03 02:04:17,Damaged Product,14738.3,Rejected
15014,225619,2025-07-06 01:55:05,Size Issue,14187.67,Approved
15015,138316,2024-11-01 03:53:59,Size Issue,48260.43,Approved
15016,308517,2025-03-14 21:50:00,Customer Changed Mind,319.85,Refunded
15017,507918,2024-09-23 15:36:03,Wrong Product Delivered,24591.36,Refunded
15018,446010,2026-01-04 07:16:26,Wrong Product Delivered,21592.02,Rejected
15019,370109,2025-09-07 05:45:15,Size Issue,32308.42,Refunded
15020,26194,2025-10-24 22:50:48,Size Issue,41969.92,Approved
15021,634880,2025-09-19 08:19:59,Wrong Product Delivered,3478.57,Rejected
15022,69766,2025-05-01 18:19:46,Damaged Product,10834.89,Refunded
15023,600395,2025-01-18 14:28:19,Size Issue,34404.68,Approved
15024,250682,2025-04-26 17:46:10,Size Issue,27583.92,Approved
15025,615322,2025-11-07 18:21:53,Damaged Product,26859.62,Refunded
15026,334524,2025-09-09 22:27:49,Defective Item,41577.63,Approved
15027,353787,2025-11-01 05:22:49,Wrong Product Delivered,40199.98,Refunded
15028,220764,2026-02-22 00:19:29,Wrong Product Delivered,17500.47,Refunded
15029,154014,2024-11-13 19:28:58,Size Issue,15186.02,Approved
15030,414851,2025-10-28 20:33:05,Defective Item,2937.23,Approved
15031,624197,2025-10-25 18:04:24,Size Issue,26845.65,Refunded
15032,361974,2025-11-13 08:39:35,Size Issue,4302.38,Rejected
15033,91707,2024-11-01 01:36:39,Defective Item,17922.35,Refunded
15034,684594,2026-05-03 21:20:48,Damaged Product,14575.92,Approved
15035,608542,2025-10-08 15:46:39,Size Issue,18764.41,Rejected
15036,532554,2025-02-20 13:07:12,Size Issue,45456.55,Rejected
15037,559514,2025-07-05 13:37:04,Size Issue,14724.51,Approved
15038,467393,2024-08-30 09:20:09,Defective Item,14010.88,Refunded
15039,372949,2025-03-26 09:16:41,Damaged Product,36796.49,Approved
15040,307017,2025-11-16 13:20:53,Customer Changed Mind,20930.32,Approved
15041,12781,2025-12-19 21:40:32,Defective Item,16768.79,Approved
15042,683855,2024-10-07 02:07:12,Customer Changed Mind,12407.25,Approved
15043,455143,2025-01-12 10:10:29,Damaged Product,35746.39,Approved
15044,55587,2025-02-22 07:43:20,Size Issue,25630.7,Refunded
15045,482705,2024-11-16 12:26:19,Defective Item,34678.66,Approved
15046,115708,2026-05-22 00:55:30,Defective Item,9532.58,Rejected
15047,38994,2024-10-06 05:02:51,Customer Changed Mind,19553.06,Approved
15048,721195,2025-05-17 01:39:53,Customer Changed Mind,3829.13,Refunded
15049,73699,2024-10-28 12:09:04,Defective Item,26141.78,Approved
15050,87018,2026-03-11 03:59:17,Damaged Product,47494.35,Rejected
15051,651479,2025-05-15 11:39:43,Customer Changed Mind,10079.22,Approved
15052,530067,2026-02-27 07:42:22,Damaged Product,22626.96,Refunded
15053,705428,2025-07-16 11:22:26,Damaged Product,4420.26,Refunded
15054,225833,2025-02-16 06:12:47,Defective Item,6533.75,Approved
15055,396290,2024-07-28 10:36:09,Size Issue,45497.82,Refunded
15056,440294,2024-09-11 23:51:17,Size Issue,13711.76,Refunded
15057,725774,2026-05-13 14:32:24,Wrong Product Delivered,39889.74,Refunded
15058,749122,2025-06-11 23:33:12,Damaged Product,10769.89,Refunded
15059,187926,2025-11-06 18:27:17,Defective Item,27265.9,Approved
