product_id,product_name,category_id,supplier_id,brand,cost_price,selling_price,stock_quantity,reorder_level,date_added,is_active
3798,Rem Max,9,190,Boat,14070,17741.5,305,10,2024-12-07,True
3799,Repellendus Plus,10,2,Adidas,23319,29623.99,467,10,2026-06-14,True
3800,Esse Lite,6,160,Canon,49548,62535.43,259,10,2023-10-01,True
3801,Blanditiis Plus,10,28,LG,33771,45128.12,148,10,2024-04-03,False
3802,Distinctio Pro,18,82,Sony,39178,44451.1,246,10,2024-02-16,True
3803,Nobis Ultra,7,174,Havells,31969,43209.17,278,10,2023-04-22,True
3804,Facere Lite,9,120,Philips,4435,5673.93,169,10,2023-10-03,True
3805,Ex Ultra,10,178,Samsung,9596,10579.07,60,10,2024-11-06,True
3806,Quae Lite,7,11,Lenovo,2510,2767.74,438,10,2021-10-01,True
3807,Deleniti Pro,10,87,Boat,11375,13038.03,85,10,2024-07-28,False
3808,Tempore Plus,7,91,Adidas,5804,6672.76,324,10,2025-12-08,True
3809,Repellendus Lite,19,85,Sony,7423,9042.52,483,10,2025-09-17,True
3810,Cumque Max,3,60,Lenovo,3999,5571.19,363,10,2026-02-28,True
3811,Voluptatem Pro,10,166,Adidas,42034,46623.73,113,10,2025-12-26,False
3812,Fuga Pro,5,67,Nike,38355,42467.81,102,10,2022-08-11,True
3813,Nisi Plus,25,117,Sony,20802,27993.37,4,10,2024-07-24,True
3814,Facere Max,3,117,Adidas,4204,5453.91,276,10,2025-03-06,True
3815,Commodi Plus,8,119,Puma,7578,9832.09,346,10,2024-11-02,True
3816,Mollitia Ultra,20,66,Nike,47411,53491.95,488,10,2024-08-01,True
3817,Occaecati Pro,15,9,Apple,44464,60466.62,223,10,2024-01-05,True
3818,Modi Ultra,18,187,LG,9027,10182.85,441,10,2023-07-15,True
3819,Dicta Max,7,92,Godrej,22735,26650.8,412,10,2023-01-09,True
3820,Vel Max,20,46,Puma,5175,6716.44,284,10,2025-05-11,False
3821,Beatae Lite,10,74,Philips,2044,2251.59,229,10,2023-01-10,True
3822,Officia Ultra,12,105,Samsung,46231,52840.38,325,10,2022-08-23,True
3823,Nihil Ultra,15,94,HP,18921,26205.0,19,10,2023-07-13,False
3824,Enim Ultra,10,168,Havells,20450,24028.22,180,10,2024-01-19,True
3825,Commodi Max,23,131,Apple,35892,41855.13,281,10,2021-10-04,True
3826,Enim Max,23,173,Philips,7385,9728.79,286,10,2024-07-14,True
3827,Vel Max,7,61,Lenovo,37188,48815.58,208,10,2024-11-05,False
3828,Eaque Pro,2,31,Godrej,40499,49951.73,360,10,2021-07-17,True
3829,Consectetur Ultra,3,89,Nike,22791,28509.42,348,10,2026-04-12,True
3830,Ratione Pro,1,79,Puma,41708,57137.01,326,10,2025-02-06,True
3831,Nulla Max,9,54,HP,23982,30322.99,121,10,2026-05-30,True
3832,Impedit Lite,22,92,Samsung,33953,40935.63,26,10,2023-01-06,True
3833,Alias Max,11,109,Dell,24529,30177.56,426,10,2022-01-27,False
3834,Sequi Max,25,140,Samsung,37495,44752.57,401,10,2025-05-28,True
3835,Aliquam Max,23,149,Godrej,3168,3841.76,229,10,2022-07-10,False
3836,Incidunt Ultra,20,93,Philips,20158,25505.19,333,10,2024-08-13,True
3837,Magnam Max,20,53,Sony,49093,55426.52,458,10,2024-11-04,True
3838,Deserunt Plus,11,52,Apple,32201,44122.87,231,10,2026-04-10,False
3839,Voluptatem Plus,10,61,Havells,21474,23737.92,19,10,2021-07-18,True
3840,Quasi Lite,13,133,Dell,9148,11137.39,323,10,2022-07-26,True
3841,Tenetur Lite,19,158,Sony,31117,36678.56,121,10,2025-05-14,True
3842,Libero Plus,3,82,LG,26615,34355.33,225,10,2024-05-05,True
3843,Qui Plus,7,4,Adidas,38416,44036.02,368,10,2022-11-15,False
3844,Repudiandae Plus,15,106,HP,43195,47571.53,234,10,2024-10-20,False
3845,Neque Ultra,19,26,Nike,33185,45096.34,429,10,2025-10-01,True
3846,Aperiam Max,14,100,Sony,21934,30621.81,99,10,2021-10-19,True
3847,Velit Ultra,4,78,Dell,41112,47969.65,52,10,2023-09-09,True
3848,Beatae Max,24,135,Dell,26572,36882.59,70,10,2022-05-05,True
3849,Ullam Max,1,114,Adidas,21304,24227.99,214,10,2021-08-23,True
3850,Ducimus Pro,6,6,Godrej,38058,51736.04,238,10,2022-03-18,True
3851,Totam Plus,5,146,Apple,27140,37377.6,299,10,2022-10-22,False
3852,Ducimus Pro,11,70,Godrej,28021,34735.71,264,10,2023-09-01,False
3853,Nam Pro,18,161,Dell,45978,51215.11,263,10,2024-10-14,False
3854,Commodi Pro,12,46,Canon,15579,18290.73,26,10,2023-03-08,True
3855,Mollitia Lite,22,184,Sony,29381,33633.35,387,10,2024-11-09,True
3856,Saepe Pro,23,69,Boat,20558,27885.37,418,10,2024-04-08,True
3857,Nisi Lite,5,100,Boat,8914,12307.3,156,10,2023-12-16,True
3858,Officiis Plus,12,50,Boat,20003,24721.21,305,10,2023-09-18,True
3859,Culpa Pro,20,183,Godrej,19958,26118.47,288,10,2022-08-14,True
3860,Dignissimos Ultra,6,102,Godrej,19569,21681.37,254,10,2025-05-27,False
3861,Sed Plus,14,154,Canon,14725,20370.04,54,10,2021-11-15,False
3862,Dicta Pro,5,189,Canon,48150,54382.63,198,10,2023-06-22,True
3863,Dolores Max,16,171,Sony,15197,20885.13,92,10,2024-02-25,True
3864,Modi Ultra,21,113,Godrej,16940,20932.03,295,10,2026-02-14,False
3865,Omnis Lite,3,86,Nike,33863,44882.99,158,10,2023-06-19,True
3866,Labore Ultra,9,132,Puma,10308,12603.37,289,10,2023-10-10,True
3867,Debitis Plus,14,106,Godrej,11484,15490.72,165,10,2022-05-29,True
3868,Ad Plus,16,120,Lenovo,34721,38439.94,71,10,2026-02-13,True
3869,Tempore Lite,24,152,LG,16811,21389.44,415,10,2026-05-11,True
3870,Error Pro,10,90,Lenovo,16522,21137.11,373,10,2023-01-12,True
3871,Ratione Plus,16,153,Samsung,3152,4138.19,39,10,2025-05-08,True
3872,Unde Pro,7,27,Havells,23112,29949.82,220,10,2025-03-24,True
3873,Qui Ultra,18,70,Philips,36244,48968.93,117,10,2025-12-10,True
3874,Tempora Ultra,10,143,Sony,40565,50334.95,253,10,2025-04-06,True
3875,Accusantium Max,9,119,Adidas,38645,46346.39,447,10,2023-11-03,True
3876,Voluptatem Lite,2,34,Boat,34096,40957.51,494,10,2022-11-28,True
3877,Harum Pro,14,194,Dell,44581,51768.1,452,10,2022-02-24,True
3878,Dolores Pro,24,42,Boat,9593,11713.49,32,10,2024-10-06,True
3879,Debitis Lite,3,173,Adidas,38821,46688.81,60,10,2024-02-27,True
3880,Eveniet Plus,23,51,HP,43938,51189.74,31,10,2024-12-10,True
3881,Aliquam Lite,7,60,Apple,8434,10389.6,98,10,2026-01-28,False
3882,Ad Pro,10,137,Adidas,41365,51815.65,432,10,2021-11-07,False
3883,Eius Ultra,14,82,Apple,1571,1898.6,440,10,2023-07-02,True
3884,Cumque Max,16,134,HP,25766,29948.95,256,10,2022-04-30,True
3885,Saepe Lite,15,127,Apple,9885,12394.74,130,10,2026-01-19,False
3886,Deserunt Lite,25,125,HP,38879,49438.43,5,10,2025-11-07,True
3887,Porro Pro,5,19,Lenovo,40973,45674.65,239,10,2025-12-08,True
3888,Sit Max,8,135,Havells,33455,37604.89,402,10,2022-05-12,True
3889,Praesentium Plus,21,140,Lenovo,32690,36669.54,295,10,2022-04-15,True
3890,Magni Ultra,18,199,LG,1942,2542.74,430,10,2023-05-29,True
3891,Magni Lite,8,163,Sony,22103,26134.56,295,10,2026-03-13,True
3892,Hic Ultra,12,146,Dell,25383,34921.94,258,10,2026-03-05,True
3893,Possimus Plus,16,130,Philips,41121,51689.64,357,10,2024-08-04,False
3894,Suscipit Ultra,5,31,Nike,12896,17128.06,18,10,2026-03-09,True
3895,Voluptate Ultra,5,164,Adidas,13538,17450.27,370,10,2021-12-09,True
3896,Ipsa Pro,25,164,Apple,35754,46397.0,145,10,2022-09-26,False
3897,Eius Lite,17,8,Dell,48976,55245.07,472,10,2023-01-19,True
3898,Architecto Plus,23,83,Lenovo,25755,31043.77,173,10,2025-07-13,True
3899,Dicta Pro,5,177,Canon,37119,46486.59,81,10,2025-06-23,False
3900,Earum Max,14,171,Lenovo,5682,6996.71,42,10,2023-10-28,True
3901,Porro Pro,17,24,Lenovo,35615,46773.72,142,10,2023-07-12,True
3902,Soluta Ultra,10,42,Havells,6241,7305.65,389,10,2024-07-01,True
3903,Fugit Lite,16,61,Apple,47568,53512.31,426,10,2021-10-09,True
3904,Doloribus Pro,9,158,Canon,48775,60558.39,277,10,2022-10-27,False
3905,Quis Lite,8,184,Sony,43797,57091.07,219,10,2025-02-04,True
3906,Iste Ultra,24,27,Apple,16774,21491.28,391,10,2025-10-02,False
3907,Natus Lite,2,95,Adidas,24598,27272.41,177,10,2021-12-21,True
3908,Pariatur Lite,5,7,Adidas,19327,25360.89,165,10,2023-09-20,False
3909,Tempore Lite,9,61,Dell,10139,14001.73,400,10,2026-06-22,False
3910,Suscipit Lite,7,67,Dell,35957,41934.4,341,10,2023-07-21,True
3911,Totam Plus,15,181,Nike,44945,51456.15,491,10,2021-10-29,True
3912,Perspiciatis Lite,22,185,Samsung,17313,20224.71,462,10,2022-03-07,True
3913,Placeat Ultra,19,76,Dell,9845,12874.43,375,10,2021-07-31,True
3914,Sed Lite,13,133,Lenovo,19593,23224.07,310,10,2025-09-07,False
3915,Atque Lite,11,198,HP,36212,40928.9,265,10,2024-09-16,True
3916,Veniam Max,24,190,HP,2667,3232.39,51,10,2024-02-25,False
3917,Id Ultra,18,146,Sony,16227,18914.77,314,10,2025-07-30,False
3918,Culpa Max,7,114,Dell,30728,41324.37,467,10,2025-09-10,False
3919,Reprehenderit Pro,6,115,Godrej,18969,25876.33,371,10,2021-11-16,False
3920,Recusandae Max,4,76,Puma,34940,45385.28,126,10,2022-11-13,False
3921,Ad Lite,17,194,Sony,38099,46147.98,253,10,2024-07-29,True
3922,Numquam Ultra,24,2,Havells,41964,51202.06,78,10,2023-03-31,True
3923,Modi Lite,9,182,Philips,34991,47240.3,150,10,2022-09-25,False
3924,Animi Lite,11,59,Godrej,44310,49938.6,77,10,2022-03-07,True
3925,Veniam Max,17,57,Samsung,26058,32271.15,43,10,2024-07-02,True
3926,Fuga Max,9,118,Boat,12032,15148.51,428,10,2025-07-14,True
3927,Ipsa Max,23,108,Nike,32575,44703.86,185,10,2021-09-13,True
3928,Tempora Max,17,185,Dell,6749,7503.98,54,10,2025-03-23,True
3929,Vitae Ultra,22,127,Canon,14222,19665.59,41,10,2023-12-01,True
3930,Illum Pro,10,30,Sony,44123,55339.66,36,10,2022-03-21,False
3931,Suscipit Plus,6,84,Sony,24446,33864.62,271,10,2022-12-03,True
3932,Voluptatum Ultra,24,81,Sony,27231,31384.95,317,10,2025-01-15,False
3933,Inventore Pro,8,39,Puma,29892,38680.12,395,10,2024-07-10,False
3934,Odio Lite,22,169,Havells,43130,51217.97,168,10,2025-05-19,True
3935,Facilis Pro,10,56,Havells,21097,25755.67,90,10,2024-01-01,True
3936,Incidunt Pro,23,158,Lenovo,32303,42262.05,443,10,2023-12-16,True
3937,Cum Lite,15,57,Sony,42576,48162.34,396,10,2024-03-19,True
3938,Voluptatem Ultra,6,80,Canon,34800,47381.49,418,10,2024-05-15,False
3939,Occaecati Max,13,94,Philips,712,909.23,329,10,2023-09-01,True
3940,Sapiente Max,3,6,Godrej,9494,12113.72,141,10,2021-12-12,True
3941,Recusandae Lite,8,170,Nike,15747,18648.3,264,10,2023-03-03,True
3942,Ipsam Pro,11,30,Apple,505,660.85,138,10,2026-02-26,True
3943,Sequi Pro,10,88,Apple,47798,58548.08,40,10,2026-03-26,True
3944,Ea Plus,9,161,Adidas,32830,41464.53,181,10,2022-03-15,False
3945,Sequi Max,4,194,Philips,12628,16567.45,264,10,2023-09-09,False
3946,Totam Ultra,9,119,HP,36542,44328.44,332,10,2025-06-05,True
3947,Eos Pro,20,165,Dell,28312,37164.08,155,10,2022-01-03,False
3948,Nostrum Ultra,20,138,Havells,7589,8404.93,270,10,2021-12-15,True
3949,Est Pro,2,15,HP,1716,1966.81,310,10,2022-03-13,True
3950,Natus Plus,6,163,Nike,26779,34371.72,397,10,2022-05-26,False
3951,Aspernatur Ultra,15,24,Canon,19482,24561.92,79,10,2025-05-15,True
3952,Quidem Lite,13,90,Nike,26870,36466.84,472,10,2025-07-10,True
3953,Veritatis Plus,14,125,LG,47947,62994.02,15,10,2024-11-10,True
3954,Ratione Max,17,43,Apple,39040,43012.53,219,10,2026-04-06,False
3955,Consequuntur Lite,3,117,Havells,40388,53739.51,261,10,2022-11-30,False
3956,Quaerat Max,10,184,Canon,1311,1564.64,205,10,2022-11-09,True
3957,Voluptates Lite,10,176,Nike,47691,59695.81,329,10,2025-05-21,True
3958,Necessitatibus Pro,20,12,Nike,8258,10658.7,149,10,2023-02-03,True
3959,Doloribus Pro,22,2,Havells,2027,2569.76,433,10,2024-03-30,True
3960,Nisi Lite,15,18,Lenovo,24094,29171.67,472,10,2022-06-25,True
3961,Odit Plus,14,81,Adidas,44908,60756.02,241,10,2021-08-22,True
3962,Quaerat Lite,7,76,Godrej,32153,39608.31,288,10,2022-12-26,True
3963,Est Pro,13,19,Godrej,39477,52139.59,123,10,2024-07-23,True
3964,Sunt Max,25,27,LG,32789,38562.86,332,10,2025-04-23,True
3965,Vel Max,22,198,Sony,26595,33804.26,148,10,2022-11-06,True
3966,Cum Plus,13,49,Puma,47533,55816.6,31,10,2024-05-15,True
3967,Ratione Lite,1,101,Puma,44469,56554.3,49,10,2022-05-12,True
3968,Consequuntur Lite,17,155,Apple,1303,1696.0,195,10,2022-04-05,False
3969,Eum Max,6,194,Dell,10160,12482.81,485,10,2022-11-14,True
3970,Veniam Ultra,7,198,Lenovo,19155,24185.04,482,10,2025-07-10,True
3971,Sint Ultra,4,169,Godrej,41194,47656.46,38,10,2023-02-16,True
3972,Assumenda Ultra,6,112,Dell,22275,26369.22,78,10,2025-10-13,True
3973,Modi Max,2,55,Adidas,47500,60502.81,212,10,2025-02-08,False
3974,Sunt Pro,10,41,LG,2664,3162.5,296,10,2026-02-07,False
3975,Nemo Plus,5,83,Samsung,49421,64604.26,426,10,2024-11-22,True
3976,Cum Max,24,175,LG,25599,28987.49,480,10,2025-06-10,True
3977,Mollitia Ultra,24,63,Philips,39939,47291.37,328,10,2026-05-03,True
3978,Placeat Lite,20,139,Sony,13258,15539.77,29,10,2024-08-30,True
3979,Quaerat Pro,1,18,Havells,3485,4122.81,61,10,2024-03-08,True
3980,Eius Max,23,28,Samsung,15806,19225.19,195,10,2023-06-19,True
3981,Aliquam Pro,25,151,Godrej,43002,54487.27,233,10,2022-06-27,True
3982,Quae Lite,9,29,Nike,33039,45745.7,259,10,2023-06-13,True
3983,Voluptates Max,16,25,Havells,38018,46642.07,270,10,2024-07-19,True
3984,Quaerat Max,22,137,Dell,11092,14083.91,62,10,2026-05-01,True
3985,Nihil Plus,10,77,HP,38531,51511.73,215,10,2022-03-12,False
3986,Voluptatem Plus,23,189,Lenovo,27903,31373.5,57,10,2025-08-06,True
3987,Aliquam Ultra,17,94,Godrej,45507,60728.64,306,10,2025-08-19,True
3988,Sint Ultra,21,37,Canon,3841,4865.52,270,10,2023-01-21,True
3989,Quasi Lite,3,20,Boat,9621,11426.86,360,10,2024-11-22,True
3990,Neque Max,25,154,Philips,27838,38842.05,20,10,2025-07-08,True
3991,Nemo Plus,4,132,Nike,2185,2673.15,268,10,2022-12-13,True
3992,Vel Lite,21,43,LG,10397,12011.42,12,10,2025-03-18,True
3993,Voluptas Lite,21,91,Sony,17553,21524.41,72,10,2021-08-16,True
3994,Accusamus Pro,22,86,Canon,40817,45763.33,267,10,2025-11-29,True
3995,Eaque Plus,2,23,HP,4472,6245.72,190,10,2022-02-23,False
3996,Corporis Pro,12,37,Dell,44553,60382.31,231,10,2023-07-26,False
3997,Quis Plus,22,120,Canon,12171,13785.56,274,10,2022-09-09,False
3998,Voluptate Max,9,91,Boat,47093,56748.25,180,10,2023-01-23,True
3999,Doloremque Ultra,15,167,Godrej,22518,26240.48,381,10,2025-10-30,False
4000,Doloremque Max,15,130,Havells,32398,40520.32,62,10,2025-01-23,True
4001,Consequuntur Max,13,12,Samsung,39383,46093.22,107,10,2023-06-05,True
4002,Magnam Max,16,169,HP,35767,43094.23,81,10,2022-11-18,False
4003,Culpa Max,1,93,Lenovo,24002,29737.69,212,10,2024-10-07,True
4004,Doloremque Lite,24,131,Samsung,21233,28514.27,146,10,2024-08-09,False
4005,Culpa Lite,10,181,Adidas,24221,26697.99,186,10,2024-02-26,False
4006,Aperiam Ultra,23,115,Lenovo,7633,8875.11,78,10,2025-10-01,False
4007,Nam Max,20,119,Adidas,29608,33458.54,170,10,2024-05-16,True
4008,Totam Lite,25,177,LG,47760,57480.86,174,10,2023-12-24,True
4009,Cum Plus,11,57,Adidas,590,745.55,456,10,2025-11-09,False
4010,Mollitia Max,13,64,HP,39526,52280.31,45,10,2023-01-06,True
4011,Ipsum Lite,6,161,Philips,36416,40616.84,41,10,2021-07-18,True
4012,Ratione Max,8,42,Havells,25505,31572.53,45,10,2025-11-22,True
4013,At Plus,8,63,LG,45969,62709.62,134,10,2021-08-14,True
4014,Quidem Lite,19,150,Boat,15060,17941.27,15,10,2022-06-26,True
4015,Nesciunt Max,14,166,Canon,2931,3926.72,434,10,2023-04-02,True
4016,Facilis Lite,16,195,HP,29647,39243.42,17,10,2025-06-14,True
4017,Autem Lite,8,158,Adidas,28091,31079.3,464,10,2024-05-21,False
4018,Doloremque Pro,5,116,Canon,33953,42666.76,196,10,2023-09-09,True
4019,Iusto Pro,16,130,Canon,42517,50161.68,403,10,2024-03-08,True
4020,Minima Lite,10,195,Godrej,17969,23456.28,495,10,2024-04-10,True
4021,Sapiente Max,2,189,Godrej,38251,46318.22,498,10,2026-06-11,True
4022,Dolor Ultra,24,190,Lenovo,18643,23336.95,142,10,2026-01-23,True
4023,Architecto Plus,16,172,Sony,36069,49624.92,486,10,2025-05-25,True
4024,Quo Pro,16,116,Dell,43175,50158.34,13,10,2026-05-05,True
4025,Sapiente Ultra,7,90,HP,4358,5800.0,496,10,2023-01-20,True
4026,Nam Plus,15,46,Canon,48622,65665.14,353,10,2022-06-23,True
4027,Porro Lite,13,189,Samsung,39030,47979.0,441,10,2022-10-07,False
4028,Porro Pro,16,140,LG,33497,43054.58,200,10,2023-11-22,True
4029,Sit Ultra,7,33,Lenovo,22556,28167.7,432,10,2022-12-15,False
4030,Iure Pro,25,53,Canon,19337,22578.47,3,10,2024-03-14,True
4031,Illo Ultra,22,144,Samsung,10746,14997.86,48,10,2022-12-05,True
4032,Iusto Pro,4,131,Apple,17142,20270.65,375,10,2022-12-03,True
4033,Voluptates Plus,22,148,Havells,25943,34795.08,403,10,2022-08-26,True
4034,Minus Lite,11,131,Philips,36311,48321.52,37,10,2024-07-23,True
4035,Laudantium Plus,3,85,Philips,32898,37471.01,293,10,2024-08-31,False
4036,Omnis Pro,9,21,Havells,35808,41786.42,38,10,2025-06-13,True
4037,Expedita Plus,15,121,Nike,1696,2058.51,128,10,2022-09-11,True
4038,Provident Lite,23,89,Adidas,38420,49363.72,29,10,2024-09-01,True
4039,Veritatis Lite,3,58,Godrej,35140,42172.96,309,10,2022-11-14,True
4040,Beatae Max,18,61,Lenovo,21039,26887.97,51,10,2022-03-30,True
4041,Voluptatibus Ultra,5,9,Godrej,23865,28367.49,34,10,2026-04-08,True
4042,Doloribus Pro,2,200,Dell,46442,60550.14,264,10,2021-11-30,True
4043,Ipsum Pro,14,164,Godrej,38714,47569.72,122,10,2023-03-28,True
4044,Odit Lite,3,21,Boat,17224,22809.19,337,10,2023-09-07,True
4045,Incidunt Pro,18,57,Apple,29933,38316.3,91,10,2023-10-03,True
4046,Autem Pro,3,157,Godrej,28054,37935.68,165,10,2023-08-18,True
4047,Rem Plus,5,191,HP,1322,1684.78,73,10,2024-04-20,False
4048,Impedit Pro,1,57,Philips,25011,27924.05,419,10,2024-07-20,True
4049,Cumque Pro,13,84,Sony,13840,16328.35,218,10,2021-12-01,True
4050,Recusandae Plus,6,36,Philips,37085,42663.45,20,10,2023-08-18,True
4051,Facilis Max,13,118,LG,19790,24823.82,292,10,2023-02-11,True
4052,Tempora Plus,19,51,Puma,46081,56810.96,352,10,2026-06-19,False
4053,Occaecati Pro,19,92,Havells,13353,18631.04,91,10,2022-04-10,False
4054,Amet Pro,9,79,Boat,16900,23523.67,65,10,2022-11-24,True
4055,Ea Lite,5,26,Canon,31912,36783.34,150,10,2022-04-17,False
4056,Nulla Ultra,4,139,Puma,5100,6231.74,372,10,2023-03-31,True
4057,Expedita Lite,15,16,Philips,31789,37231.1,240,10,2023-02-11,False
4058,Eum Plus,19,30,Puma,28721,35938.45,100,10,2024-11-20,False
4059,Explicabo Ultra,6,49,Dell,49626,63999.71,261,10,2023-06-24,True
4060,Autem Lite,6,110,Dell,41132,54795.41,463,10,2024-12-17,True
4061,Earum Max,5,56,Lenovo,35352,41611.35,292,10,2024-09-12,True
4062,Facere Ultra,13,192,Samsung,10172,13017.5,77,10,2023-12-09,True
4063,Commodi Lite,1,104,Sony,40695,47715.84,36,10,2025-01-23,True
4064,Ipsam Ultra,20,130,LG,25172,31433.52,150,10,2023-02-09,True
4065,Aliquam Lite,17,183,Boat,44997,62216.77,366,10,2024-06-22,True
4066,Minima Ultra,7,42,LG,15778,20268.36,144,10,2024-04-20,False
4067,Reiciendis Plus,17,107,Havells,4717,6133.43,69,10,2022-03-13,True
4068,Sunt Max,11,161,Godrej,46700,54616.34,377,10,2024-01-15,False
4069,Nihil Pro,5,130,Canon,15510,20112.3,273,10,2022-07-20,False
4070,Officiis Plus,7,168,Philips,48853,56620.87,472,10,2025-11-02,True
4071,Sint Ultra,13,131,HP,49817,59347.23,170,10,2022-05-20,True
4072,Nesciunt Pro,17,45,Philips,46044,61032.6,234,10,2021-12-26,True
4073,Officia Plus,15,157,Canon,42921,56552.27,167,10,2026-02-02,True
4074,Sit Ultra,19,38,Philips,45624,56018.48,293,10,2023-06-18,True
4075,Natus Plus,6,57,Dell,31646,39751.1,424,10,2023-08-01,False
4076,Nihil Lite,24,55,Canon,17127,20513.96,205,10,2026-02-10,False
4077,Explicabo Pro,11,105,Boat,46287,62449.99,15,10,2024-09-04,True
4078,Voluptate Plus,2,157,Adidas,16204,20415.19,490,10,2021-07-25,True
4079,Itaque Plus,13,25,Samsung,27076,37436.67,142,10,2022-01-16,True
4080,Quidem Plus,16,129,Boat,24625,31492.97,207,10,2022-07-29,True
4081,Optio Plus,11,68,Apple,6980,9392.53,137,10,2025-07-31,True
4082,Sapiente Lite,17,194,Adidas,31738,38563.99,413,10,2026-03-31,True
4083,Quod Pro,20,145,Philips,28983,34051.24,320,10,2023-10-30,True
4084,Error Ultra,24,130,Apple,38882,46506.05,83,10,2022-04-12,True
4085,Animi Ultra,2,90,Boat,23272,25766.58,354,10,2022-10-06,True
4086,Voluptates Max,22,39,Boat,3044,4009.08,400,10,2024-04-01,False
4087,Magnam Pro,22,164,Godrej,33283,45479.53,199,10,2023-08-06,True
4088,Tempora Plus,13,182,Apple,47764,54260.09,303,10,2023-02-13,True
4089,Et Ultra,21,169,Samsung,7564,9347.29,16,10,2022-10-29,True
4090,Aperiam Pro,4,71,Philips,2195,2948.11,448,10,2025-08-01,False
4091,Quia Pro,4,139,Nike,45857,64025.85,358,10,2022-09-03,True
4092,Quae Ultra,8,188,Dell,32119,37961.45,400,10,2023-05-09,True
4093,Cum Max,12,141,Boat,48407,61531.14,36,10,2024-09-25,False
4094,Incidunt Plus,4,189,Canon,38944,44115.78,496,10,2022-03-27,True
4095,Laboriosam Lite,2,28,Canon,31646,43130.79,345,10,2021-12-27,True
4096,Nobis Ultra,4,66,Nike,7602,9287.12,47,10,2025-10-31,True
4097,Nihil Ultra,8,193,Lenovo,43267,60509.36,291,10,2023-03-17,True
4098,Quas Lite,11,56,Samsung,41091,52051.53,210,10,2023-05-02,False
4099,Explicabo Ultra,4,155,HP,8161,10975.56,259,10,2025-10-12,True
4100,Quo Lite,15,49,Canon,31397,41416.22,84,10,2025-01-03,True
4101,Eveniet Max,17,176,Dell,24188,30433.48,121,10,2021-07-25,True
4102,Omnis Plus,25,113,Philips,42797,48467.37,493,10,2026-05-25,True
4103,Ducimus Pro,7,127,HP,13940,18895.12,89,10,2023-08-31,False
4104,Quos Max,23,33,Godrej,39006,51548.83,155,10,2025-05-05,True
4105,Corporis Lite,10,36,LG,49489,63883.42,406,10,2023-08-02,False
4106,Voluptate Lite,14,199,Lenovo,20585,23441.31,31,10,2022-07-23,True
4107,Dolore Ultra,14,118,Philips,16210,18496.05,318,10,2024-08-24,True
4108,Excepturi Ultra,23,112,Godrej,19262,24495.03,50,10,2022-04-01,True
4109,Illo Ultra,18,104,Philips,14465,18086.32,85,10,2023-08-25,True
4110,Tempora Plus,22,121,Boat,13011,15897.65,33,10,2023-08-15,True
4111,Architecto Plus,13,94,Nike,41959,49201.68,272,10,2025-09-20,True
4112,Cumque Lite,9,69,Apple,4373,5501.67,390,10,2025-05-25,True
4113,Fugiat Lite,23,115,Puma,1718,1921.08,375,10,2024-07-16,False
4114,Quaerat Max,20,51,Philips,31561,43554.87,183,10,2026-06-02,True
4115,Maiores Max,4,149,Boat,46521,56188.89,170,10,2025-05-28,True
4116,Exercitationem Ultra,12,2,Nike,42633,47409.91,299,10,2021-11-02,True
4117,Soluta Pro,19,82,Nike,35269,39399.38,107,10,2022-10-13,True
4118,Unde Lite,6,182,HP,36717,47521.28,134,10,2024-11-13,True
4119,Magni Ultra,20,56,Apple,36953,41976.06,465,10,2021-09-29,True
4120,Reprehenderit Max,3,13,Godrej,24433,34115.8,237,10,2024-05-11,True
4121,Laboriosam Lite,14,24,Apple,39090,47236.5,480,10,2026-04-01,True
4122,Perferendis Lite,18,187,Dell,2576,3384.02,399,10,2022-02-22,True
4123,Ullam Ultra,15,96,Philips,21204,26601.08,295,10,2026-06-17,True
4124,Nobis Lite,5,121,Sony,37642,43005.93,108,10,2023-05-18,True
4125,Expedita Lite,10,18,Puma,37753,49524.19,126,10,2022-12-02,True
4126,Fuga Max,2,39,Sony,33718,42621.75,393,10,2024-05-17,True
4127,Numquam Max,13,56,Samsung,49201,59768.49,109,10,2024-01-09,True
4128,Id Pro,1,82,Philips,28809,38359.8,272,10,2022-01-08,True
4129,Repellat Ultra,13,58,Philips,29676,35272.5,50,10,2024-05-10,True
4130,Animi Lite,13,102,Boat,16535,22388.54,396,10,2023-04-30,True
4131,Deserunt Max,7,149,Philips,49681,56235.4,466,10,2021-07-11,True
4132,Vel Ultra,8,120,Havells,24731,30809.23,141,10,2024-04-28,True
4133,Odio Pro,23,91,Havells,14392,17467.3,33,10,2021-09-09,True
4134,Ipsa Lite,1,122,Apple,41140,52325.21,379,10,2025-05-27,True
4135,At Max,25,109,HP,39864,47203.34,87,10,2026-01-11,True
4136,Nulla Pro,21,152,Canon,18350,23425.2,123,10,2022-11-12,True
4137,Velit Max,6,175,Dell,23886,26325.24,301,10,2026-04-27,True
4138,Laudantium Ultra,21,73,Godrej,46686,63821.52,58,10,2023-01-31,True
4139,Dolorum Lite,14,120,Lenovo,34152,39620.94,427,10,2026-05-14,True
4140,Laborum Ultra,3,5,Adidas,19983,26664.79,177,10,2021-11-05,False
4141,Corrupti Max,22,44,HP,27875,37211.0,499,10,2021-10-02,True
4142,Corrupti Lite,11,142,HP,16926,18877.08,405,10,2024-08-14,True
4143,Accusamus Ultra,6,150,Philips,34111,42590.38,301,10,2021-12-13,True
